Dia,Mes,Anio,Estacion,Alcaldia,Latitud,Longitud,avgAQI
8,2,2020,Santa FE,CUAJIMALPA DE MORELOS,19.3573570251465,-99.2628631591797,74
8,2,2020,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,108
8,2,2020,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,111
8,2,2020,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,34
9,2,2020,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,21
9,2,2020,Benito Juarez,BENITO JUAREZ,19.3704643249512,-99.1595993041992,132
9,2,2020,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,102
9,2,2020,Centro de Ciencias de la Atmosfera,COYOACAN,19.3261108398438,-99.1761093139648,23
9,2,2020,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,68
9,2,2020,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,116
9,2,2020,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,83
9,2,2020,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,106
9,2,2020,Pedregal,ALVARO OBREGON,19.3251457214355,-99.2041397094727,67
9,2,2020,Santa FE,CUAJIMALPA DE MORELOS,19.3573570251465,-99.2628631591797,70
9,2,2020,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,110
9,2,2020,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,96
9,2,2020,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,35
10,2,2020,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,2
10,2,2020,Benito Juarez,BENITO JUAREZ,19.3704643249512,-99.1595993041992,146
10,2,2020,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,130
10,2,2020,Centro de Ciencias de la Atmosfera,COYOACAN,19.3261108398438,-99.1761093139648,20
10,2,2020,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,85
10,2,2020,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,133
10,2,2020,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,114
10,2,2020,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,128
10,2,2020,Pedregal,ALVARO OBREGON,19.3251457214355,-99.2041397094727,75
10,2,2020,Santa FE,CUAJIMALPA DE MORELOS,19.3573570251465,-99.2628631591797,84
10,2,2020,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,128
10,2,2020,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,124
10,2,2020,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,30
11,2,2020,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,42
11,2,2020,Benito Juarez,BENITO JUAREZ,19.3704643249512,-99.1595993041992,156
11,2,2020,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,126
11,2,2020,Centro de Ciencias de la Atmosfera,COYOACAN,19.3261108398438,-99.1761093139648,25
11,2,2020,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,96
11,2,2020,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,148
11,2,2020,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,120
11,2,2020,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,149
11,2,2020,Pedregal,ALVARO OBREGON,19.3251457214355,-99.2041397094727,91
11,2,2020,Santa FE,CUAJIMALPA DE MORELOS,19.3573570251465,-99.2628631591797,85
11,2,2020,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,132
11,2,2020,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,142
11,2,2020,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,43
12,2,2020,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,24
12,2,2020,Benito Juarez,BENITO JUAREZ,19.3704643249512,-99.1595993041992,145
12,2,2020,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,104
12,2,2020,Centro de Ciencias de la Atmosfera,COYOACAN,19.3261108398438,-99.1761093139648,19
12,2,2020,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,80
12,2,2020,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,117
12,2,2020,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,92
12,2,2020,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,118
12,2,2020,Pedregal,ALVARO OBREGON,19.3251457214355,-99.2041397094727,79
12,2,2020,Santa FE,CUAJIMALPA DE MORELOS,19.3573570251465,-99.2628631591797,69
12,2,2020,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,111
12,2,2020,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,114
12,2,2020,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,28
13,2,2020,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,26
13,2,2020,Benito Juarez,BENITO JUAREZ,19.3704643249512,-99.1595993041992,155
13,2,2020,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,134
13,2,2020,Centro de Ciencias de la Atmosfera,COYOACAN,19.3261108398438,-99.1761093139648,42
13,2,2020,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,124
13,2,2020,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,134
13,2,2020,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,114
13,2,2020,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,146
13,2,2020,Pedregal,ALVARO OBREGON,19.3251457214355,-99.2041397094727,107
13,2,2020,Santa FE,CUAJIMALPA DE MORELOS,19.3573570251465,-99.2628631591797,116
13,2,2020,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,127
13,2,2020,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,133
13,2,2020,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,32
14,2,2020,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,30
14,2,2020,Benito Juarez,BENITO JUAREZ,19.3704643249512,-99.1595993041992,158
14,2,2020,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,144
14,2,2020,Centro de Ciencias de la Atmosfera,COYOACAN,19.3261108398438,-99.1761093139648,26
14,2,2020,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,129
14,2,2020,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,131
14,2,2020,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,131
14,2,2020,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,146
14,2,2020,Pedregal,ALVARO OBREGON,19.3251457214355,-99.2041397094727,118
14,2,2020,Santa FE,CUAJIMALPA DE MORELOS,19.3573570251465,-99.2628631591797,116
14,2,2020,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,141
14,2,2020,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,142
14,2,2020,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,40
15,2,2020,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,44
15,2,2020,Benito Juarez,BENITO JUAREZ,19.3704643249512,-99.1595993041992,154
15,2,2020,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,149
15,2,2020,Centro de Ciencias de la Atmosfera,COYOACAN,19.3261108398438,-99.1761093139648,38
15,2,2020,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,116
15,2,2020,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,138
15,2,2020,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,121
15,2,2020,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,145
15,2,2020,Pedregal,ALVARO OBREGON,19.3251457214355,-99.2041397094727,110
15,2,2020,Santa FE,CUAJIMALPA DE MORELOS,19.3573570251465,-99.2628631591797,119
15,2,2020,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,113
15,2,2020,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,144
15,2,2020,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,51
16,2,2020,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,25
16,2,2020,Benito Juarez,BENITO JUAREZ,19.3704643249512,-99.1595993041992,142
16,2,2020,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,112
16,2,2020,Centro de Ciencias de la Atmosfera,COYOACAN,19.3261108398438,-99.1761093139648,20
16,2,2020,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,72
16,2,2020,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,106
16,2,2020,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,90
16,2,2020,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,114
16,2,2020,Pedregal,ALVARO OBREGON,19.3251457214355,-99.2041397094727,74
16,2,2020,Santa FE,CUAJIMALPA DE MORELOS,19.3573570251465,-99.2628631591797,68
16,2,2020,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,110
16,2,2020,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,115
16,2,2020,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,23
17,2,2020,Benito Juarez,BENITO JUAREZ,19.3704643249512,-99.1595993041992,133
17,2,2020,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,115
17,2,2020,Centro de Ciencias de la Atmosfera,COYOACAN,19.3261108398438,-99.1761093139648,22
17,2,2020,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,72
17,2,2020,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,124
17,2,2020,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,96
17,2,2020,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,126
17,2,2020,Pedregal,ALVARO OBREGON,19.3251457214355,-99.2041397094727,78
17,2,2020,Santa FE,CUAJIMALPA DE MORELOS,19.3573570251465,-99.2628631591797,69
17,2,2020,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,113
17,2,2020,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,120
17,2,2020,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,33
18,2,2020,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,57
18,2,2020,Benito Juarez,BENITO JUAREZ,19.3704643249512,-99.1595993041992,142
18,2,2020,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,137
18,2,2020,Centro de Ciencias de la Atmosfera,COYOACAN,19.3261108398438,-99.1761093139648,34
18,2,2020,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,111
18,2,2020,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,136
18,2,2020,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,112
18,2,2020,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,140
18,2,2020,Pedregal,ALVARO OBREGON,19.3251457214355,-99.2041397094727,110
18,2,2020,Santa FE,CUAJIMALPA DE MORELOS,19.3573570251465,-99.2628631591797,94
18,2,2020,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,134
18,2,2020,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,145
18,2,2020,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,54
19,2,2020,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,52
19,2,2020,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,151
19,2,2020,Centro de Ciencias de la Atmosfera,COYOACAN,19.3261108398438,-99.1761093139648,40
19,2,2020,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,105
19,2,2020,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,154
19,2,2020,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,137
19,2,2020,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,156
19,2,2020,Pedregal,ALVARO OBREGON,19.3251457214355,-99.2041397094727,121
19,2,2020,Santa FE,CUAJIMALPA DE MORELOS,19.3573570251465,-99.2628631591797,111
19,2,2020,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,172
19,2,2020,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,159
19,2,2020,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,51
20,2,2020,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,30
20,2,2020,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,148
20,2,2020,Centro de Ciencias de la Atmosfera,COYOACAN,19.3261108398438,-99.1761093139648,20
20,2,2020,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,131
20,2,2020,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,148
20,2,2020,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,140
20,2,2020,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,153
20,2,2020,Pedregal,ALVARO OBREGON,19.3251457214355,-99.2041397094727,122
20,2,2020,Santa FE,CUAJIMALPA DE MORELOS,19.3573570251465,-99.2628631591797,113
20,2,2020,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,166
20,2,2020,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,155
20,2,2020,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,32
21,2,2020,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,22
21,2,2020,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,117
21,2,2020,Centro de Ciencias de la Atmosfera,COYOACAN,19.3261108398438,-99.1761093139648,25
21,2,2020,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,102
21,2,2020,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,107
21,2,2020,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,97
21,2,2020,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,102
21,2,2020,Pedregal,ALVARO OBREGON,19.3251457214355,-99.2041397094727,105
21,2,2020,Santa FE,CUAJIMALPA DE MORELOS,19.3573570251465,-99.2628631591797,94
21,2,2020,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,120
21,2,2020,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,125
21,2,2020,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,37
22,2,2020,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,45
22,2,2020,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,138
22,2,2020,Centro de Ciencias de la Atmosfera,COYOACAN,19.3261108398438,-99.1761093139648,35
22,2,2020,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,129
22,2,2020,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,128
22,2,2020,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,111
22,2,2020,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,151
22,2,2020,Pedregal,ALVARO OBREGON,19.3251457214355,-99.2041397094727,115
22,2,2020,Santa FE,CUAJIMALPA DE MORELOS,19.3573570251465,-99.2628631591797,118
22,2,2020,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,138
22,2,2020,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,136
22,2,2020,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,54
23,2,2020,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,44
23,2,2020,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,141
23,2,2020,Centro de Ciencias de la Atmosfera,COYOACAN,19.3261108398438,-99.1761093139648,41
23,2,2020,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,123
23,2,2020,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,143
23,2,2020,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,120
23,2,2020,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,150
23,2,2020,Pedregal,ALVARO OBREGON,19.3251457214355,-99.2041397094727,108
23,2,2020,Santa FE,CUAJIMALPA DE MORELOS,19.3573570251465,-99.2628631591797,108
23,2,2020,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,143
23,2,2020,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,146
23,2,2020,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,57
24,2,2020,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,35
24,2,2020,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,127
24,2,2020,Centro de Ciencias de la Atmosfera,COYOACAN,19.3261108398438,-99.1761093139648,22
24,2,2020,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,118
24,2,2020,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,143
24,2,2020,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,123
24,2,2020,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,136
24,2,2020,Pedregal,ALVARO OBREGON,19.3251457214355,-99.2041397094727,101
24,2,2020,Santa FE,CUAJIMALPA DE MORELOS,19.3573570251465,-99.2628631591797,105
24,2,2020,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,134
24,2,2020,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,145
24,2,2020,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,36
25,2,2020,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,27
25,2,2020,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,107
25,2,2020,Centro de Ciencias de la Atmosfera,COYOACAN,19.3261108398438,-99.1761093139648,19
25,2,2020,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,83
25,2,2020,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,102
25,2,2020,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,98
25,2,2020,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,111
25,2,2020,Pedregal,ALVARO OBREGON,19.3251457214355,-99.2041397094727,75
25,2,2020,Santa FE,CUAJIMALPA DE MORELOS,19.3573570251465,-99.2628631591797,73
25,2,2020,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,115
25,2,2020,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,115
25,2,2020,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,24
26,2,2020,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,26
26,2,2020,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,149
26,2,2020,Centro de Ciencias de la Atmosfera,COYOACAN,19.3261108398438,-99.1761093139648,18
26,2,2020,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,125
26,2,2020,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,129
26,2,2020,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,117
26,2,2020,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,139
26,2,2020,Pedregal,ALVARO OBREGON,19.3251457214355,-99.2041397094727,105
26,2,2020,Santa FE,CUAJIMALPA DE MORELOS,19.3573570251465,-99.2628631591797,114
26,2,2020,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,136
26,2,2020,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,132
26,2,2020,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,29
27,2,2020,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,32
27,2,2020,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,152
27,2,2020,Centro de Ciencias de la Atmosfera,COYOACAN,19.3261108398438,-99.1761093139648,18
27,2,2020,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,137
27,2,2020,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,127
27,2,2020,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,121
27,2,2020,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,136
27,2,2020,Pedregal,ALVARO OBREGON,19.3251457214355,-99.2041397094727,126
27,2,2020,Santa FE,CUAJIMALPA DE MORELOS,19.3573570251465,-99.2628631591797,127
27,2,2020,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,132
27,2,2020,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,136
27,2,2020,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,21
28,2,2020,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,49
28,2,2020,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,142
28,2,2020,Centro de Ciencias de la Atmosfera,COYOACAN,19.3261108398438,-99.1761093139648,34
28,2,2020,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,127
28,2,2020,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,134
28,2,2020,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,124
28,2,2020,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,144
28,2,2020,Pedregal,ALVARO OBREGON,19.3251457214355,-99.2041397094727,125
28,2,2020,Santa FE,CUAJIMALPA DE MORELOS,19.3573570251465,-99.2628631591797,117
28,2,2020,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,157
28,2,2020,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,143
28,2,2020,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,53
29,2,2020,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,39
29,2,2020,Benito Juarez,BENITO JUAREZ,19.3704643249512,-99.1595993041992,114
29,2,2020,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,142
29,2,2020,Centro de Ciencias de la Atmosfera,COYOACAN,19.3261108398438,-99.1761093139648,25
29,2,2020,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,119
29,2,2020,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,131
29,2,2020,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,118
29,2,2020,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,142
29,2,2020,Pedregal,ALVARO OBREGON,19.3251457214355,-99.2041397094727,111
29,2,2020,Santa FE,CUAJIMALPA DE MORELOS,19.3573570251465,-99.2628631591797,109
29,2,2020,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,144
29,2,2020,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,138
29,2,2020,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,47
1,3,2020,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,48
1,3,2020,Benito Juarez,BENITO JUAREZ,19.3704643249512,-99.1595993041992,120
1,3,2020,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,132
1,3,2020,Centro de Ciencias de la Atmosfera,COYOACAN,19.3261108398438,-99.1761093139648,29
1,3,2020,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,103
1,3,2020,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,136
1,3,2020,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,122
1,3,2020,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,141
1,3,2020,Pedregal,ALVARO OBREGON,19.3251457214355,-99.2041397094727,98
1,3,2020,Santa FE,CUAJIMALPA DE MORELOS,19.3573570251465,-99.2628631591797,95
1,3,2020,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,139
1,3,2020,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,134
1,3,2020,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,63
2,3,2020,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,30
2,3,2020,Benito Juarez,BENITO JUAREZ,19.3704643249512,-99.1595993041992,109
2,3,2020,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,121
2,3,2020,Centro de Ciencias de la Atmosfera,COYOACAN,19.3261108398438,-99.1761093139648,30
2,3,2020,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,97
2,3,2020,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,121
2,3,2020,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,116
2,3,2020,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,136
2,3,2020,Pedregal,ALVARO OBREGON,19.3251457214355,-99.2041397094727,102
2,3,2020,Santa FE,CUAJIMALPA DE MORELOS,19.3573570251465,-99.2628631591797,89
2,3,2020,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,133
2,3,2020,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,129
2,3,2020,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,36
3,3,2020,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,28
3,3,2020,Benito Juarez,BENITO JUAREZ,19.3704643249512,-99.1595993041992,88
